tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
0 days 01:56:00,2020-11-01 10:40:43.344,2020-11-01 10:51:42.217,3211,Newark Ave,40.72152515,-74.046304543,3192,Liberty Light Rail,40.7112423,-74.0557013,39227,Subscriber,1992,Female
0 days 05:11:00,2020-11-01 10:42:22.382,2020-11-01 10:56:37.002,3199,Newport Pkwy,40.7287448,-74.0321082,3483,Montgomery St,40.71942,-74.05099,45262,Customer,1988,Male
0 days 17:03:00,2020-11-01 10:43:23.599,2020-11-01 10:59:04.409,3483,Montgomery St,40.71942,-74.05099,3638,Washington St,40.7242941,-74.0354826,42396,Subscriber,1988,Female
0 days 14:21:00,2020-11-01 10:43:24.735,2020-11-01 10:59:00.377,3483,Montgomery St,40.71942,-74.05099,3638,Washington St,40.7242941,-74.0354826,44336,Subscriber,1984,Male
3 days 17:04:00,2020-11-01 10:43:53.602,2020-11-01 11:26:48.792,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,44403,Customer,1984,Female
3 days 16:03:00,2020-11-01 10:48:08.685,2020-11-01 10:53:14.733,3679,Bergen Ave,40.722103786686034,-74.07145500183105,3195,Sip Ave,40.73089709786179,-74.06391263008118,42439,Customer,1969,Unknown
1 days 08:51:00,2020-11-01 10:49:02.294,2020-11-01 12:07:25.466,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42368,Customer,1969,Unknown
1 days 08:50:00,2020-11-01 10:50:27.211,2020-11-01 10:58:19.404,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3280,Astor Place,40.71928220070702,-74.07126188278198,46465,Subscriber,1960,Male
0 days 10:12:00,2020-11-01 10:51:55.506,2020-11-01 11:05:49.827,3199,Newport Pkwy,40.7287448,-74.0321082,3483,Montgomery St,40.71942,-74.05099,42526,Customer,1986,Male
0 days 03:02:00,2020-11-01 10:52:17.454,2020-11-01 11:00:10.991,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3199,Newport Pkwy,40.7287448,-74.0321082,14639,Subscriber,1996,Male
0 days 02:56:00,2020-11-01 10:56:59.972,2020-11-01 10:58:41.162,3481,York St,40.71649,-74.04105,3185,City Hall,40.7177325,-74.043845,42582,Subscriber,1984,Female
0 days 16:08:00,2020-11-01 10:59:41.328,2020-11-01 11:18:10.579,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3211,Newark Ave,40.72152515,-74.046304543,34217,Customer,1969,Unknown
0 days 15:22:00,2020-11-01 10:59:41.469,2020-11-01 11:18:04.855,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3211,Newark Ave,40.72152515,-74.046304543,17424,Customer,1969,Unknown
0 days 03:48:00,2020-11-01 11:00:13.391,2020-11-01 11:11:38.441,3679,Bergen Ave,40.722103786686034,-74.07145500183105,3213,Van Vorst Park,40.71848892,-74.047726625,42143,Subscriber,1995,Female
1 days 13:18:00,2020-11-01 11:01:26.491,2020-11-01 11:08:50.855,3481,York St,40.71649,-74.04105,3209,Brunswick St,40.7241765,-74.0506564,28610,Subscriber,1980,Female
0 days 07:00:00,2020-11-01 11:02:33.415,2020-11-01 11:20:49.487,3187,Warren St,40.7211236,-74.03805095,3194,McGinley Square,40.7253399253558,-74.06762212514877,27453,Customer,1985,Male
0 days 03:37:00,2020-11-01 11:03:11.698,2020-11-01 11:23:18.040,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3185,City Hall,40.7177325,-74.043845,42133,Subscriber,1962,Male
0 days 06:58:00,2020-11-01 11:06:19.039,2020-11-01 11:12:24.042,3195,Sip Ave,40.73089709786179,-74.06391263008118,3679,Bergen Ave,40.722103786686034,-74.07145500183105,42439,Subscriber,1949,Female
0 days 04:03:00,2020-11-01 11:08:54.286,2020-11-01 11:13:20.112,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3187,Warren St,40.7211236,-74.03805095,39442,Subscriber,1989,Male
0 days 15:36:00,2020-11-01 11:09:10.860,2020-11-01 11:27:18.536,3203,Hamilton Park,40.727595966,-74.044247311,3185,City Hall,40.7177325,-74.043845,35285,Subscriber,1984,Male
0 days 13:12:00,2020-11-01 11:09:16.872,2020-11-01 11:13:20.702,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3187,Warren St,40.7211236,-74.03805095,42331,Subscriber,1990,Male
0 days 03:28:00,2020-11-01 11:11:14.889,2020-11-01 11:28:34.007,3202,Newport PATH,40.7272235,-74.0337589,3213,Van Vorst Park,40.71848892,-74.047726625,40174,Subscriber,1980,Female
2 days 04:40:00,2020-11-01 11:13:27.664,2020-11-01 11:26:22.734,3198,Heights Elevator,40.74871594538023,-74.04044330120087,3212,Christ Hospital,40.734785818,-74.050443636,35358,Subscriber,1991,Male
1 days 16:55:00,2020-11-01 11:13:51.017,2020-11-01 11:20:40.797,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,44380,Subscriber,1970,Female
0 days 04:19:00,2020-11-01 11:16:53.754,2020-11-01 11:18:28.403,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,21500,Subscriber,1996,Male
0 days 06:36:00,2020-11-01 11:17:45.427,2020-11-01 11:55:40.192,3279,Dixon Mills,40.721630142638354,-74.04996782541275,3279,Dixon Mills,40.721630142638354,-74.04996782541275,42249,Subscriber,1981,Female
0 days 07:03:00,2020-11-01 11:17:55.770,2020-11-01 11:49:10.474,3638,Washington St,40.7242941,-74.0354826,3205,JC Medical Center,40.71653978099194,-74.0496379137039,44336,Customer,1969,Unknown
0 days 06:30:00,2020-11-01 11:18:34.941,2020-11-01 11:28:50.673,3214,Essex Light Rail,40.7127742,-74.0364857,3211,Newark Ave,40.72152515,-74.046304543,46473,Subscriber,1976,Female
0 days 11:22:00,2020-11-01 11:19:00.026,2020-11-01 11:25:36.958,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.727595966,-74.044247311,21500,Subscriber,1999,Male
0 days 04:58:00,2020-11-01 11:19:24.235,2020-11-01 11:46:16.403,3267,Morris Canal,40.7124188237569,-74.03852552175522,3199,Newport Pkwy,40.7287448,-74.0321082,45264,Customer,1969,Unknown
0 days 13:55:00,2020-11-01 11:21:21.205,2020-11-01 11:32:30.884,3213,Van Vorst Park,40.71848892,-74.047726625,3213,Van Vorst Park,40.71848892,-74.047726625,42371,Subscriber,1970,Male
0 days 07:06:00,2020-11-01 11:21:42.995,2020-11-01 11:46:16.493,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3195,Sip Ave,40.73089709786179,-74.06391263008118,42452,Subscriber,1994,Female
0 days 06:01:00,2020-11-01 11:22:29.527,2020-11-01 11:34:32.217,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3681,Grand St,40.71517767732029,-74.03768330812454,44376,Subscriber,1986,Female
0 days 07:21:00,2020-11-01 11:23:17.976,2020-11-01 11:26:40.579,3211,Newark Ave,40.72152515,-74.046304543,3187,Warren St,40.7211236,-74.03805095,42788,Subscriber,1990,Female
0 days 09:19:00,2020-11-01 11:23:36.128,2020-11-01 11:59:53.317,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42597,Customer,1969,Unknown
0 days 06:49:00,2020-11-01 11:23:43.392,2020-11-01 11:54:21.800,3187,Warren St,40.7211236,-74.03805095,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,42546,Customer,1969,Unknown
0 days 08:53:00,2020-11-01 11:23:44.545,2020-11-01 11:59:49.389,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,44424,Subscriber,1978,Male
0 days 07:44:00,2020-11-01 11:25:39.917,2020-11-01 11:54:24.937,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,42133,Subscriber,1962,Male
0 days 05:44:00,2020-11-01 11:26:53.850,2020-11-01 11:38:38.341,3187,Warren St,40.7211236,-74.03805095,3213,Van Vorst Park,40.71848892,-74.047726625,42361,Customer,1991,Male
0 days 09:41:00,2020-11-01 11:27:36.117,2020-11-01 11:33:20.325,3185,City Hall,40.7177325,-74.043845,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,42438,Subscriber,1987,Male
0 days 08:34:00,2020-11-01 11:27:37.508,2020-11-01 11:31:38.072,3185,City Hall,40.7177325,-74.043845,3275,Columbus Drive,40.71835519823214,-74.03891444206238,35285,Subscriber,1984,Male
0 days 03:12:00,2020-11-01 11:27:40.532,2020-11-01 11:31:42.848,3209,Brunswick St,40.7241765,-74.0506564,3273,Manila & 1st,40.72165072487999,-74.04288411140442,47029,Subscriber,1980,Male
0 days 06:39:00,2020-11-01 11:28:39.560,2020-11-01 11:38:58.607,3196,Riverview Park,40.7443187,-74.0439909,3209,Brunswick St,40.7241765,-74.0506564,40475,Customer,1994,Male
1 days 06:53:00,2020-11-01 11:28:48.959,2020-11-01 11:31:55.674,3194,McGinley Square,40.7253399253558,-74.06762212514877,3195,Sip Ave,40.73089709786179,-74.06391263008118,27453,Subscriber,1989,Male
0 days 03:24:00,2020-11-01 11:33:24.959,2020-11-01 11:52:19.886,3199,Newport Pkwy,40.7287448,-74.0321082,3280,Astor Place,40.71928220070702,-74.07126188278198,42285,Subscriber,1993,Male
0 days 11:57:00,2020-11-01 11:33:45.367,2020-11-01 11:58:34.057,3267,Morris Canal,40.7124188237569,-74.03852552175522,3267,Morris Canal,40.7124188237569,-74.03852552175522,44392,Subscriber,1969,Unknown
0 days 11:37:00,2020-11-01 11:33:46.154,2020-11-01 11:52:15.133,3199,Newport Pkwy,40.7287448,-74.0321082,3280,Astor Place,40.71928220070702,-74.07126188278198,43499,Customer,1969,Unknown
0 days 10:03:00,2020-11-01 11:34:40.186,2020-11-01 11:38:50.156,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3275,Columbus Drive,40.71835519823214,-74.03891444206238,44389,Subscriber,1993,Male
0 days 09:27:00,2020-11-01 11:35:07.303,2020-11-01 11:47:37.377,3199,Newport Pkwy,40.7287448,-74.0321082,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42141,Customer,1977,Female
0 days 11:33:00,2020-11-01 11:35:08.498,2020-11-01 11:47:50.493,3199,Newport Pkwy,40.7287448,-74.0321082,3273,Manila & 1st,40.72165072487999,-74.04288411140442,44737,Customer,1978,Female
0 days 03:18:00,2020-11-01 11:35:55.359,2020-11-01 11:45:37.946,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42825,Customer,1969,Unknown
1 days 20:23:00,2020-11-01 11:37:15.950,2020-11-01 11:58:38.113,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,42410,Customer,1969,Unknown
0 days 21:52:00,2020-11-01 11:37:21.909,2020-11-01 11:58:48.199,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,46599,Customer,1969,Unknown
0 days 14:07:00,2020-11-01 11:37:53.202,2020-11-01 12:08:50.628,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3273,Manila & 1st,40.72165072487999,-74.04288411140442,45231,Subscriber,1977,Male
0 days 19:49:00,2020-11-01 11:38:01.483,2020-11-01 11:49:16.450,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42307,Subscriber,1985,Female
0 days 03:40:00,2020-11-01 11:38:35.767,2020-11-01 11:48:49.629,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,3211,Newark Ave,40.72152515,-74.046304543,42380,Customer,1969,Unknown
0 days 03:44:00,2020-11-01 11:40:40.263,2020-11-01 12:35:20.813,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42610,Customer,1969,Unknown
0 days 02:49:00,2020-11-01 11:42:39.700,2020-11-01 11:52:59.900,3209,Brunswick St,40.7241765,-74.0506564,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,45873,Subscriber,1974,Male
0 days 05:30:00,2020-11-01 11:44:13.576,2020-11-01 12:11:34.586,3199,Newport Pkwy,40.7287448,-74.0321082,3198,Heights Elevator,40.74871594538023,-74.04044330120087,14639,Customer,1993,Female
0 days 04:59:00,2020-11-01 11:44:25.914,2020-11-01 11:58:10.879,3220,5 Corners Library,40.73496102000952,-74.0595030784607,3638,Washington St,40.7242941,-74.0354826,45351,Subscriber,1990,Female
0 days 02:46:00,2020-11-01 11:49:33.564,2020-11-01 12:08:11.737,3280,Astor Place,40.71928220070702,-74.07126188278198,3640,Journal Square,40.73367,-74.0625,46465,Customer,1969,Unknown
0 days 04:44:00,2020-11-01 11:49:56.375,2020-11-01 12:13:21.853,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,42307,Subscriber,1985,Female
0 days 09:57:00,2020-11-01 11:49:58.237,2020-11-01 12:12:56.101,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3199,Newport Pkwy,40.7287448,-74.0321082,44336,Customer,1969,Unknown
0 days 09:58:00,2020-11-01 11:50:32.086,2020-11-01 11:55:20.764,3681,Grand St,40.71517767732029,-74.03768330812454,3185,City Hall,40.7177325,-74.043845,27403,Subscriber,1985,Female
0 days 09:14:00,2020-11-01 11:50:33.833,2020-11-01 11:55:19.201,3681,Grand St,40.71517767732029,-74.03768330812454,3185,City Hall,40.7177325,-74.043845,40124,Subscriber,1986,Male
0 days 05:13:00,2020-11-01 11:51:08.677,2020-11-01 11:55:29.606,3185,City Hall,40.7177325,-74.043845,3279,Dixon Mills,40.721630142638354,-74.04996782541275,15730,Subscriber,1993,Male
0 days 07:16:00,2020-11-01 11:51:49.120,2020-11-01 12:00:27.890,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3483,Montgomery St,40.71942,-74.05099,42174,Subscriber,1990,Male
0 days 03:21:00,2020-11-01 11:52:49.796,2020-11-01 11:55:21.199,3203,Hamilton Park,40.727595966,-74.044247311,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,44422,Subscriber,1990,Female
0 days 03:47:00,2020-11-01 11:54:22.987,2020-11-01 12:06:35.199,3483,Montgomery St,40.71942,-74.05099,3199,Newport Pkwy,40.7287448,-74.0321082,36456,Customer,1988,Male
0 days 01:32:00,2020-11-01 11:54:58.084,2020-11-01 12:02:05.881,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3184,Paulus Hook,40.7141454,-74.0335519,29855,Subscriber,1986,Male
0 days 03:54:00,2020-11-01 11:55:23.968,2020-11-01 12:05:23.738,3184,Paulus Hook,40.7141454,-74.0335519,3638,Washington St,40.7242941,-74.0354826,47257,Subscriber,1992,Female
0 days 11:22:00,2020-11-01 11:56:52.370,2020-11-01 12:04:03.934,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3214,Essex Light Rail,40.7127742,-74.0364857,44403,Subscriber,1991,Female
0 days 05:28:00,2020-11-01 11:58:06.251,2020-11-01 12:02:30.977,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,44389,Subscriber,1993,Male
0 days 05:55:00,2020-11-01 11:58:12.363,2020-11-01 12:57:27.620,3267,Morris Canal,40.7124188237569,-74.03852552175522,3267,Morris Canal,40.7124188237569,-74.03852552175522,45216,Subscriber,1980,Male
0 days 09:59:00,2020-11-01 11:59:05.558,2020-11-01 12:22:18.870,3203,Hamilton Park,40.727595966,-74.044247311,3209,Brunswick St,40.7241765,-74.0506564,44556,Subscriber,1974,Male
0 days 21:15:00,2020-11-01 12:03:38.870,2020-11-01 12:13:41.324,3195,Sip Ave,40.73089709786179,-74.06391263008118,3193,Lincoln Park,40.7246050998869,-74.07840594649315,27453,Subscriber,1981,Male
0 days 07:42:00,2020-11-01 12:04:46.747,2020-11-01 12:14:59.081,3192,Liberty Light Rail,40.7112423,-74.0557013,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,42597,Subscriber,1982,Female
0 days 16:47:00,2020-11-01 12:05:04.717,2020-11-01 12:47:38.906,3483,Montgomery St,40.71942,-74.05099,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42174,Subscriber,1990,Male
0 days 06:15:00,2020-11-01 12:05:22.471,2020-11-01 12:10:02.051,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,46609,Subscriber,1989,Male
0 days 06:21:00,2020-11-01 12:05:42.863,2020-11-01 12:10:13.648,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42552,Subscriber,1990,Male
0 days 02:32:00,2020-11-01 12:09:05.993,2020-11-01 12:16:47.034,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3202,Newport PATH,40.7272235,-74.0337589,42108,Customer,1969,Unknown
0 days 17:17:00,2020-11-01 12:10:34.163,2020-11-01 12:20:37.899,3211,Newark Ave,40.72152515,-74.046304543,3214,Essex Light Rail,40.7127742,-74.0364857,46473,Subscriber,1976,Female
0 days 03:09:00,2020-11-01 12:12:12.967,2020-11-01 12:16:14.579,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,43098,Subscriber,1980,Male
0 days 05:58:00,2020-11-01 12:14:18.522,2020-11-01 12:16:56.014,3185,City Hall,40.7177325,-74.043845,3481,York St,40.71649,-74.04105,42582,Subscriber,1984,Female
0 days 08:07:00,2020-11-01 12:20:57.277,2020-11-01 12:26:22.119,3679,Bergen Ave,40.722103786686034,-74.07145500183105,3195,Sip Ave,40.73089709786179,-74.06391263008118,42439,Subscriber,1999,Male
0 days 17:19:00,2020-11-01 12:23:11.695,2020-11-01 12:27:27.267,3280,Astor Place,40.71928220070702,-74.07126188278198,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,42285,Subscriber,1993,Female
0 days 09:05:00,2020-11-01 12:29:13.119,2020-11-01 12:35:52.063,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3202,Newport PATH,40.7272235,-74.0337589,42368,Subscriber,1988,Male
0 days 10:38:00,2020-11-01 12:34:42.535,2020-11-01 12:43:48.213,3483,Montgomery St,40.71942,-74.05099,3187,Warren St,40.7211236,-74.03805095,44739,Customer,1991,Male
0 days 02:35:00,2020-11-01 12:37:39.188,2020-11-01 12:43:31.593,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,36456,Subscriber,1970,Female
0 days 06:20:00,2020-11-01 12:45:16.598,2020-11-01 12:56:35.255,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3185,City Hall,40.7177325,-74.043845,42157,Subscriber,1986,Male
0 days 05:05:00,2020-11-01 12:46:44.789,2020-11-01 12:56:22.591,3267,Morris Canal,40.7124188237569,-74.03852552175522,3202,Newport PATH,40.7272235,-74.0337589,29376,Subscriber,1963,Male
0 days 04:33:00,2020-11-01 12:46:47.751,2020-11-01 13:02:25.764,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42130,Subscriber,1986,Male
0 days 04:59:00,2020-11-01 12:46:54.754,2020-11-01 12:52:29.729,3203,Hamilton Park,40.727595966,-74.044247311,3638,Washington St,40.7242941,-74.0354826,44452,Subscriber,1999,Male
0 days 06:58:00,2020-11-01 12:49:34.095,2020-11-01 12:59:36.906,3211,Newark Ave,40.72152515,-74.046304543,3194,McGinley Square,40.7253399253558,-74.06762212514877,45345,Customer,1969,Unknown
0 days 03:34:00,2020-11-01 12:54:49.136,2020-11-01 13:09:43.288,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3275,Columbus Drive,40.71835519823214,-74.03891444206238,44225,Customer,1969,Unknown
0 days 03:38:00,2020-11-01 13:00:48.144,2020-11-01 13:07:52.552,3209,Brunswick St,40.7241765,-74.0506564,3481,York St,40.71649,-74.04105,43572,Subscriber,1980,Female
0 days 08:44:00,2020-11-01 13:04:27.201,2020-11-01 13:09:39.133,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,42590,Subscriber,1987,Male
0 days 13:27:00,2020-11-01 13:05:15.482,2020-11-01 13:07:57.153,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,3225,Baldwin at Montgomery,40.7236589,-74.0641943,28426,Subscriber,1986,Female
0 days 01:57:00,2020-11-01 13:06:02.003,2020-11-01 13:10:42.382,3213,Van Vorst Park,40.71848892,-74.047726625,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,45656,Subscriber,1965,Male
0 days 08:36:00,2020-11-01 13:07:21.563,2020-11-01 13:17:03.774,3198,Heights Elevator,40.74871594538023,-74.04044330120087,3203,Hamilton Park,40.727595966,-74.044247311,14639,Subscriber,1980,Male
0 days 06:37:00,2020-11-01 13:16:03.043,2020-11-01 13:31:06.108,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3198,Heights Elevator,40.74871594538023,-74.04044330120087,31503,Subscriber,1981,Male
0 days 03:40:00,2020-11-01 13:20:37.412,2020-11-01 13:22:57.757,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3203,Hamilton Park,40.727595966,-74.044247311,44239,Subscriber,1985,Male
0 days 02:35:00,2020-11-01 13:23:43.295,2020-11-01 13:31:47.711,3199,Newport Pkwy,40.7287448,-74.0321082,3273,Manila & 1st,40.72165072487999,-74.04288411140442,27485,Subscriber,1996,Male
0 days 17:42:00,2020-11-01 13:25:38.735,2020-11-01 13:29:42.508,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,42108,Customer,1969,Unknown
0 days 15:31:00,2020-11-01 13:26:46.303,2020-11-01 13:45:45.863,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42130,Subscriber,1986,Male
0 days 04:21:00,2020-11-01 13:35:07.955,2020-11-01 13:37:20.332,3202,Newport PATH,40.7272235,-74.0337589,3638,Washington St,40.7242941,-74.0354826,42368,Subscriber,1992,Male
0 days 03:49:00,2020-11-01 13:38:53.900,2020-11-01 13:43:20.316,3195,Sip Ave,40.73089709786179,-74.06391263008118,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,42439,Subscriber,1981,Male
0 days 04:53:00,2020-11-01 13:43:01.194,2020-11-01 14:11:57.558,3203,Hamilton Park,40.727595966,-74.044247311,3203,Hamilton Park,40.727595966,-74.044247311,44740,Subscriber,1964,Male
0 days 07:14:00,2020-11-01 13:55:04.941,2020-11-01 14:05:58.800,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3640,Journal Square,40.73367,-74.0625,28426,Subscriber,1987,Male
