tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
0 days 00:27:22,2020-12-28 09:09:55.302,2020-12-28 09:37:18.217,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3191,Union St,40.7182113,-74.0836394,26469,Customer,1981,Male
0 days 00:06:30,2020-12-28 09:10:14.624,2020-12-28 09:16:45.132,3209,Brunswick St,40.7241765,-74.0506564,3275,Columbus Drive,40.71835519823214,-74.03891444206238,44687,Subscriber,1973,Male
0 days 00:04:01,2020-12-28 09:11:02.188,2020-12-28 09:15:03.246,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,44322,Subscriber,1962,Male
0 days 00:04:54,2020-12-28 09:18:41.849,2020-12-28 09:23:36.771,3210,Pershing Field,40.742677141,-74.051788633,3212,Christ Hospital,40.734785818,-74.050443636,43544,Subscriber,1988,Male
0 days 00:03:15,2020-12-28 09:24:11.202,2020-12-28 09:27:27.133,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3205,JC Medical Center,40.71653978099194,-74.0496379137039,40947,Subscriber,1987,Male
0 days 00:28:16,2020-12-28 09:28:20.083,2020-12-28 09:56:36.233,3638,Washington St,40.7242941,-74.0354826,3214,Essex Light Rail,40.7127742,-74.0364857,48915,Subscriber,1981,Male
0 days 00:13:45,2020-12-28 09:36:30.985,2020-12-28 09:50:16.170,3210,Pershing Field,40.742677141,-74.051788633,3280,Astor Place,40.71928220070702,-74.07126188278198,28426,Subscriber,1975,Male
0 days 00:07:14,2020-12-28 09:37:00.208,2020-12-28 09:44:14.368,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,40947,Subscriber,1992,Male
0 days 00:09:20,2020-12-28 09:43:04.068,2020-12-28 09:52:24.992,3681,Grand St,40.71517767732029,-74.03768330812454,3199,Newport Pkwy,40.7287448,-74.0321082,42206,Subscriber,1960,Male
0 days 00:09:28,2020-12-28 09:45:56.890,2020-12-28 09:55:25.093,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3267,Morris Canal,40.7124188237569,-74.03852552175522,45543,Subscriber,1984,Female
0 days 00:07:27,2020-12-28 09:46:40.135,2020-12-28 09:54:07.696,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.727595966,-74.044247311,31503,Subscriber,1990,Male
0 days 00:05:20,2020-12-28 09:53:11.420,2020-12-28 09:58:31.935,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3186,Grove St PATH,40.71958611647166,-74.04311746358871,44785,Subscriber,1994,Male
0 days 00:10:07,2020-12-28 09:57:30.240,2020-12-28 10:07:37.918,3187,Warren St,40.7211236,-74.03805095,3681,Grand St,40.71517767732029,-74.03768330812454,32779,Subscriber,1979,Male
0 days 00:09:18,2020-12-28 09:58:20.379,2020-12-28 10:07:38.471,3209,Brunswick St,40.7241765,-74.0506564,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,46473,Subscriber,1988,Female
0 days 00:10:15,2020-12-28 10:07:22.810,2020-12-28 10:17:38.449,3214,Essex Light Rail,40.7127742,-74.0364857,3638,Washington St,40.7242941,-74.0354826,48915,Subscriber,1981,Male
0 days 00:16:26,2020-12-28 10:09:12.526,2020-12-28 10:25:39.105,3210,Pershing Field,40.742677141,-74.051788633,3205,JC Medical Center,40.71653978099194,-74.0496379137039,27485,Subscriber,1995,Male
0 days 00:10:33,2020-12-28 10:15:27.869,2020-12-28 10:26:01.764,3280,Astor Place,40.71928220070702,-74.07126188278198,3195,Sip Ave,40.73089709786179,-74.06391263008118,41992,Subscriber,1993,Female
0 days 00:07:43,2020-12-28 10:16:23.577,2020-12-28 10:24:07.351,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3280,Astor Place,40.71928220070702,-74.07126188278198,43090,Subscriber,1960,Male
0 days 00:05:59,2020-12-28 10:19:07.343,2020-12-28 10:25:07.242,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3187,Warren St,40.7211236,-74.03805095,44370,Subscriber,1989,Male
0 days 00:15:37,2020-12-28 10:26:50.347,2020-12-28 10:42:27.802,3280,Astor Place,40.71928220070702,-74.07126188278198,3187,Warren St,40.7211236,-74.03805095,40093,Subscriber,1988,Male
0 days 00:15:55,2020-12-28 10:35:34.580,2020-12-28 10:51:30.408,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3220,5 Corners Library,40.73496102000952,-74.0595030784607,42452,Customer,1995,Male
0 days 00:17:14,2020-12-28 10:39:22.284,2020-12-28 10:56:36.322,3280,Astor Place,40.71928220070702,-74.07126188278198,3210,Pershing Field,40.742677141,-74.051788633,28426,Subscriber,1975,Male
0 days 00:09:37,2020-12-28 10:39:34.359,2020-12-28 10:49:12.082,3220,5 Corners Library,40.73496102000952,-74.0595030784607,3186,Grove St PATH,40.71958611647166,-74.04311746358871,48743,Subscriber,1992,Male
0 days 00:07:02,2020-12-28 10:45:50.658,2020-12-28 10:52:53.195,3638,Washington St,40.7242941,-74.0354826,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44236,Subscriber,1990,Male
0 days 00:07:12,2020-12-28 10:46:01.289,2020-12-28 10:53:13.328,3638,Washington St,40.7242941,-74.0354826,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,41369,Customer,1969,Unknown
0 days 00:07:24,2020-12-28 10:49:47.095,2020-12-28 10:57:11.996,3195,Sip Ave,40.73089709786179,-74.06391263008118,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,41992,Subscriber,1993,Female
0 days 00:09:17,2020-12-28 10:50:24.924,2020-12-28 10:59:42.834,3187,Warren St,40.7211236,-74.03805095,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,40093,Subscriber,1979,Male
0 days 00:07:30,2020-12-28 10:58:24.565,2020-12-28 11:05:55.509,3203,Hamilton Park,40.727595966,-74.044247311,3638,Washington St,40.7242941,-74.0354826,44723,Subscriber,1986,Male
0 days 00:04:18,2020-12-28 11:01:33.381,2020-12-28 11:05:52.254,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42438,Subscriber,1981,Male
0 days 00:07:25,2020-12-28 11:03:49.541,2020-12-28 11:11:15.538,3280,Astor Place,40.71928220070702,-74.07126188278198,3195,Sip Ave,40.73089709786179,-74.06391263008118,42596,Subscriber,1990,Female
2 days 01:48:38,2020-12-28 11:08:39.682,2020-12-30 12:57:18.499,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3794,Pier 40 Dock Station,40.72865963236461,-74.0119797096122,48743,Subscriber,1992,Male
0 days 00:03:38,2020-12-28 11:08:54.282,2020-12-28 11:12:32.555,3214,Essex Light Rail,40.7127742,-74.0364857,3481,York St,40.71649,-74.04105,44742,Subscriber,1988,Female
0 days 01:07:47,2020-12-28 11:10:21.487,2020-12-28 12:18:08.978,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,45274,Customer,1969,Unknown
0 days 00:13:46,2020-12-28 11:13:38.168,2020-12-28 11:27:24.743,3220,5 Corners Library,40.73496102000952,-74.0595030784607,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42452,Customer,1995,Male
0 days 00:07:46,2020-12-28 11:14:33.201,2020-12-28 11:22:19.842,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3267,Morris Canal,40.7124188237569,-74.03852552175522,42432,Subscriber,1988,Male
0 days 00:11:34,2020-12-28 11:15:07.329,2020-12-28 11:26:42.097,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,39160,Subscriber,1990,Male
0 days 00:46:20,2020-12-28 11:18:17.547,2020-12-28 12:04:37.811,3210,Pershing Field,40.742677141,-74.051788633,3210,Pershing Field,40.742677141,-74.051788633,46382,Customer,1986,Female
0 days 00:11:55,2020-12-28 11:18:20.128,2020-12-28 11:30:15.252,3207,Oakland Ave,40.7376037,-74.0524783,3213,Van Vorst Park,40.71848892,-74.047726625,48930,Subscriber,1997,Unknown
0 days 00:11:56,2020-12-28 11:18:55.737,2020-12-28 11:30:52.261,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3187,Warren St,40.7211236,-74.03805095,40093,Subscriber,1979,Male
0 days 00:03:07,2020-12-28 11:24:12.483,2020-12-28 11:27:19.840,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,40947,Subscriber,1964,Female
0 days 00:06:14,2020-12-28 11:29:13.796,2020-12-28 11:35:28.385,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,48932,Subscriber,1983,Male
0 days 00:03:40,2020-12-28 11:31:46.499,2020-12-28 11:35:27.032,3481,York St,40.71649,-74.04105,3214,Essex Light Rail,40.7127742,-74.0364857,45647,Subscriber,1964,Female
0 days 00:13:59,2020-12-28 11:37:08.447,2020-12-28 11:51:08.267,3187,Warren St,40.7211236,-74.03805095,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,42527,Customer,1986,Male
0 days 00:04:53,2020-12-28 11:38:56.369,2020-12-28 11:43:50.179,3267,Morris Canal,40.7124188237569,-74.03852552175522,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42614,Subscriber,1964,Female
0 days 00:34:12,2020-12-28 11:41:18.056,2020-12-28 12:15:30.435,3191,Union St,40.7182113,-74.0836394,3191,Union St,40.7182113,-74.0836394,45959,Subscriber,1993,Male
0 days 00:16:52,2020-12-28 11:46:50.746,2020-12-28 12:03:42.997,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3640,Journal Square,40.73367,-74.0625,48740,Customer,1995,Female
0 days 00:16:32,2020-12-28 11:47:13.919,2020-12-28 12:03:46.002,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3640,Journal Square,40.73367,-74.0625,45261,Subscriber,1988,Male
0 days 00:12:05,2020-12-28 11:48:04.159,2020-12-28 12:00:09.447,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3212,Christ Hospital,40.734785818,-74.050443636,42251,Subscriber,1973,Female
0 days 00:23:30,2020-12-28 11:48:46.345,2020-12-28 12:12:16.387,3198,Heights Elevator,40.74871594538023,-74.04044330120087,3198,Heights Elevator,40.74871594538023,-74.04044330120087,48742,Subscriber,1994,Male
0 days 00:01:22,2020-12-28 11:58:35.403,2020-12-28 11:59:58.340,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,38449,Subscriber,1985,Male
0 days 00:07:51,2020-12-28 12:00:14.296,2020-12-28 12:08:06.152,3638,Washington St,40.7242941,-74.0354826,3203,Hamilton Park,40.727595966,-74.044247311,47258,Customer,1992,Male
0 days 00:10:30,2020-12-28 12:03:01.055,2020-12-28 12:13:31.077,3203,Hamilton Park,40.727595966,-74.044247311,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44683,Subscriber,1991,Male
0 days 00:13:15,2020-12-28 12:03:10.273,2020-12-28 12:16:25.473,3195,Sip Ave,40.73089709786179,-74.06391263008118,3212,Christ Hospital,40.734785818,-74.050443636,42191,Customer,1969,Unknown
0 days 00:12:06,2020-12-28 12:05:23.149,2020-12-28 12:17:29.768,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,29913,Subscriber,1987,Male
0 days 00:02:19,2020-12-28 12:15:41.112,2020-12-28 12:18:00.421,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3203,Hamilton Park,40.727595966,-74.044247311,38449,Subscriber,1985,Male
0 days 00:15:47,2020-12-28 12:17:28.781,2020-12-28 12:33:16.331,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42267,Customer,1988,Male
0 days 00:04:05,2020-12-28 12:19:09.603,2020-12-28 12:23:14.959,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.7124188237569,-74.03852552175522,29913,Subscriber,1977,Male
0 days 00:14:23,2020-12-28 12:33:11.822,2020-12-28 12:47:35.689,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3638,Washington St,40.7242941,-74.0354826,44403,Subscriber,1970,Male
0 days 00:09:42,2020-12-28 12:34:46.304,2020-12-28 12:44:29.108,3206,Hilltop,40.7311689,-74.0575736,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,42311,Customer,1998,Male
0 days 00:05:02,2020-12-28 12:38:49.269,2020-12-28 12:43:51.779,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3638,Washington St,40.7242941,-74.0354826,43098,Subscriber,1983,Male
0 days 00:02:26,2020-12-28 12:44:06.465,2020-12-28 12:46:32.471,3638,Washington St,40.7242941,-74.0354826,3187,Warren St,40.7211236,-74.03805095,48915,Subscriber,1983,Male
0 days 00:02:31,2020-12-28 12:46:46.645,2020-12-28 12:49:17.807,3187,Warren St,40.7211236,-74.03805095,3638,Washington St,40.7242941,-74.0354826,48915,Subscriber,1983,Male
0 days 00:27:13,2020-12-28 12:47:24.627,2020-12-28 13:14:38.403,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,29727,Subscriber,1986,Male
0 days 00:14:07,2020-12-28 12:48:21.765,2020-12-28 13:02:28.959,3207,Oakland Ave,40.7376037,-74.0524783,3273,Manila & 1st,40.72165072487999,-74.04288411140442,45150,Subscriber,1986,Male
0 days 00:08:26,2020-12-28 12:49:14.122,2020-12-28 12:57:40.800,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3681,Grand St,40.71517767732029,-74.03768330812454,43361,Subscriber,1958,Male
0 days 00:02:28,2020-12-28 12:49:29.262,2020-12-28 12:51:57.792,3638,Washington St,40.7242941,-74.0354826,3187,Warren St,40.7211236,-74.03805095,48915,Subscriber,1983,Male
0 days 00:04:05,2020-12-28 12:51:00.141,2020-12-28 12:55:05.318,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3203,Hamilton Park,40.727595966,-74.044247311,44555,Subscriber,1980,Male
0 days 00:01:52,2020-12-28 12:52:11.285,2020-12-28 12:54:03.459,3187,Warren St,40.7211236,-74.03805095,3638,Washington St,40.7242941,-74.0354826,48915,Subscriber,1983,Male
0 days 00:04:17,2020-12-28 12:52:56.682,2020-12-28 12:57:13.711,3267,Morris Canal,40.7124188237569,-74.03852552175522,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42308,Subscriber,1969,Male
0 days 00:02:14,2020-12-28 12:54:15.796,2020-12-28 12:56:30.556,3638,Washington St,40.7242941,-74.0354826,3187,Warren St,40.7211236,-74.03805095,48915,Subscriber,1983,Male
0 days 00:02:18,2020-12-28 12:56:40.024,2020-12-28 12:58:58.948,3187,Warren St,40.7211236,-74.03805095,3638,Washington St,40.7242941,-74.0354826,48915,Subscriber,1983,Male
0 days 00:02:57,2020-12-28 12:59:09.067,2020-12-28 13:02:06.698,3638,Washington St,40.7242941,-74.0354826,3187,Warren St,40.7211236,-74.03805095,48915,Subscriber,1983,Male
0 days 00:09:45,2020-12-28 13:02:37.215,2020-12-28 13:12:22.239,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3199,Newport Pkwy,40.7287448,-74.0321082,44989,Subscriber,1989,Male
0 days 00:16:01,2020-12-28 13:03:23.303,2020-12-28 13:19:24.332,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,30630,Customer,1969,Unknown
0 days 01:46:37,2020-12-28 13:03:59.356,2020-12-28 14:50:36.563,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42361,Customer,1977,Male
0 days 00:04:14,2020-12-28 13:04:59.082,2020-12-28 13:09:13.331,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42308,Subscriber,1969,Male
0 days 00:17:52,2020-12-28 13:14:03.529,2020-12-28 13:31:56.403,3212,Christ Hospital,40.734785818,-74.050443636,3195,Sip Ave,40.73089709786179,-74.06391263008118,42346,Subscriber,1973,Female
0 days 00:03:42,2020-12-28 13:15:00.898,2020-12-28 13:18:43.098,3267,Morris Canal,40.7124188237569,-74.03852552175522,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,45354,Subscriber,2000,Male
0 days 00:28:36,2020-12-28 13:16:16.221,2020-12-28 13:44:52.569,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42112,Customer,1988,Male
0 days 00:07:01,2020-12-28 13:17:53.692,2020-12-28 13:24:54.783,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.71835519823214,-74.03891444206238,31794,Subscriber,1994,Male
0 days 00:04:17,2020-12-28 13:21:21.038,2020-12-28 13:25:38.782,3187,Warren St,40.7211236,-74.03805095,3681,Grand St,40.71517767732029,-74.03768330812454,44400,Subscriber,1991,Male
0 days 00:10:22,2020-12-28 13:22:49.455,2020-12-28 13:33:11.606,3640,Journal Square,40.73367,-74.0625,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,45726,Subscriber,1981,Male
0 days 00:12:17,2020-12-28 13:25:44.262,2020-12-28 13:38:01.760,3184,Paulus Hook,40.7141454,-74.0335519,3213,Van Vorst Park,40.71848892,-74.047726625,42396,Subscriber,1984,Male
0 days 00:04:30,2020-12-28 13:26:09.564,2020-12-28 13:30:40.043,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,3195,Sip Ave,40.73089709786179,-74.06391263008118,42591,Subscriber,1995,Male
0 days 00:01:44,2020-12-28 13:26:38.856,2020-12-28 13:28:23.662,3184,Paulus Hook,40.7141454,-74.0335519,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29376,Subscriber,1987,Male
0 days 00:04:59,2020-12-28 13:29:51.002,2020-12-28 13:34:50.551,3694,Jackson Square,40.71113,-74.0789,3280,Astor Place,40.71928220070702,-74.07126188278198,29072,Customer,1990,Male
0 days 00:07:24,2020-12-28 13:32:32.994,2020-12-28 13:39:57.882,3677,Glenwood Ave,40.72755146730012,-74.07106071710587,3195,Sip Ave,40.73089709786179,-74.06391263008118,42213,Subscriber,1966,Male
0 days 00:04:34,2020-12-28 13:36:03.507,2020-12-28 13:40:38.119,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3214,Essex Light Rail,40.7127742,-74.0364857,31794,Subscriber,1994,Male
0 days 00:22:20,2020-12-28 13:36:56.486,2020-12-28 13:59:16.784,3280,Astor Place,40.71928220070702,-74.07126188278198,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42625,Customer,1990,Male
0 days 00:09:11,2020-12-28 13:37:09.048,2020-12-28 13:46:20.833,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3203,Hamilton Park,40.727595966,-74.044247311,40947,Customer,1969,Unknown
0 days 02:17:03,2020-12-28 13:39:28.969,2020-12-28 15:56:32.878,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,44723,Customer,1969,Unknown
0 days 02:16:43,2020-12-28 13:39:48.918,2020-12-28 15:56:32.366,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,44787,Customer,1969,Unknown
0 days 00:09:03,2020-12-28 13:41:17.269,2020-12-28 13:50:20.821,3280,Astor Place,40.71928220070702,-74.07126188278198,3195,Sip Ave,40.73089709786179,-74.06391263008118,45256,Subscriber,1953,Female
0 days 00:09:35,2020-12-28 13:41:19.601,2020-12-28 13:50:55.075,3210,Pershing Field,40.742677141,-74.051788633,3195,Sip Ave,40.73089709786179,-74.06391263008118,46382,Customer,1969,Unknown
0 days 00:08:26,2020-12-28 13:41:40.512,2020-12-28 13:50:06.599,3195,Sip Ave,40.73089709786179,-74.06391263008118,3679,Bergen Ave,40.722103786686034,-74.07145500183105,45350,Subscriber,1996,Male
0 days 00:08:17,2020-12-28 13:41:55.988,2020-12-28 13:50:13.625,3195,Sip Ave,40.73089709786179,-74.06391263008118,3280,Astor Place,40.71928220070702,-74.07126188278198,43572,Subscriber,1960,Male
0 days 00:05:46,2020-12-28 13:48:26.252,2020-12-28 13:54:12.408,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,3195,Sip Ave,40.73089709786179,-74.06391263008118,44333,Customer,1989,Male
0 days 00:02:29,2020-12-28 13:49:26.877,2020-12-28 13:51:56.266,3638,Washington St,40.7242941,-74.0354826,3187,Warren St,40.7211236,-74.03805095,42423,Subscriber,1964,Female
0 days 01:23:52,2020-12-28 13:53:09.214,2020-12-28 15:17:01.922,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42112,Customer,1987,Male
0 days 01:23:39,2020-12-28 13:53:19.417,2020-12-28 15:16:59.349,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3275,Columbus Drive,40.71835519823214,-74.03891444206238,44687,Customer,1985,Male
0 days 00:48:04,2020-12-28 13:53:27.078,2020-12-28 14:41:31.915,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3267,Morris Canal,40.7124188237569,-74.03852552175522,46141,Customer,1985,Female
0 days 00:47:46,2020-12-28 13:53:47.632,2020-12-28 14:41:34.422,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3267,Morris Canal,40.7124188237569,-74.03852552175522,42419,Customer,1991,Male
0 days 00:05:02,2020-12-28 13:54:46.225,2020-12-28 13:59:48.463,3267,Morris Canal,40.7124188237569,-74.03852552175522,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,45543,Subscriber,1986,Female
0 days 00:05:29,2020-12-28 13:56:18.425,2020-12-28 14:01:47.788,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42614,Subscriber,1964,Female
0 days 00:10:20,2020-12-28 13:58:01.953,2020-12-28 14:08:22.826,3184,Paulus Hook,40.7141454,-74.0335519,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,26913,Subscriber,1958,Male
0 days 00:47:50,2020-12-28 13:59:47.094,2020-12-28 14:47:37.554,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,26989,Subscriber,1969,Male
0 days 00:06:03,2020-12-28 14:00:12.453,2020-12-28 14:06:15.548,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,3195,Sip Ave,40.73089709786179,-74.06391263008118,44241,Subscriber,1967,Male
0 days 00:48:55,2020-12-28 14:01:51.360,2020-12-28 14:50:46.887,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3694,Jackson Square,40.71113,-74.0789,42625,Customer,1990,Male
0 days 00:02:08,2020-12-28 14:02:17.249,2020-12-28 14:04:25.511,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3268,Lafayette Park,40.71346382669195,-74.06285852193832,44857,Subscriber,1986,Male
0 days 00:13:21,2020-12-28 14:03:57.952,2020-12-28 14:17:19.790,3694,Jackson Square,40.71113,-74.0789,3220,5 Corners Library,40.73496102000952,-74.0595030784607,29095,Subscriber,1972,Male
0 days 00:06:17,2020-12-28 14:04:40.869,2020-12-28 14:10:58.844,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,3640,Journal Square,40.73367,-74.0625,41992,Subscriber,1978,Male
0 days 00:08:42,2020-12-28 14:04:44.481,2020-12-28 14:13:26.669,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3273,Manila & 1st,40.72165072487999,-74.04288411140442,44857,Subscriber,1986,Male
0 days 00:03:20,2020-12-28 14:06:27.886,2020-12-28 14:09:48.797,3187,Warren St,40.7211236,-74.03805095,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,33911,Subscriber,1990,Male
0 days 00:04:13,2020-12-28 14:11:13.410,2020-12-28 14:15:26.796,3203,Hamilton Park,40.727595966,-74.044247311,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42436,Subscriber,1991,Male
0 days 00:05:00,2020-12-28 14:12:22.508,2020-12-28 14:17:23.192,3203,Hamilton Park,40.727595966,-74.044247311,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42411,Subscriber,1983,Male
0 days 00:08:19,2020-12-28 14:13:24.316,2020-12-28 14:21:43.981,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3267,Morris Canal,40.7124188237569,-74.03852552175522,44785,Subscriber,1955,Male
0 days 00:42:39,2020-12-28 14:14:44.109,2020-12-28 14:57:23.222,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,39160,Customer,1969,Unknown
0 days 00:03:51,2020-12-28 14:15:34.472,2020-12-28 14:19:26.324,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,44392,Subscriber,1958,Male
0 days 00:13:12,2020-12-28 14:19:33.431,2020-12-28 14:32:45.630,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,46473,Customer,1969,Unknown
0 days 00:12:02,2020-12-28 14:19:45.409,2020-12-28 14:31:47.723,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3199,Newport Pkwy,40.7287448,-74.0321082,47252,Subscriber,1981,Male
0 days 00:02:51,2020-12-28 14:21:29.441,2020-12-28 14:24:21.130,3196,Riverview Park,40.7443187,-74.0439909,3198,Heights Elevator,40.74871594538023,-74.04044330120087,41620,Subscriber,1989,Male
0 days 00:40:26,2020-12-28 14:25:06.382,2020-12-28 15:05:32.908,3638,Washington St,40.7242941,-74.0354826,3209,Brunswick St,40.7241765,-74.0506564,43098,Subscriber,1970,Male
0 days 06:14:02,2020-12-28 14:25:54.565,2020-12-28 20:39:57.466,3640,Journal Square,40.73367,-74.0625,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,41992,Subscriber,1978,Male
0 days 00:06:23,2020-12-28 14:30:06.697,2020-12-28 14:36:29.715,3280,Astor Place,40.71928220070702,-74.07126188278198,3195,Sip Ave,40.73089709786179,-74.06391263008118,42230,Subscriber,1976,Male
0 days 00:05:58,2020-12-28 14:33:53.998,2020-12-28 14:39:52.896,3187,Warren St,40.7211236,-74.03805095,3638,Washington St,40.7242941,-74.0354826,42585,Subscriber,1996,Male
0 days 00:37:27,2020-12-28 14:34:03.819,2020-12-28 15:11:31.030,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3205,JC Medical Center,40.71653978099194,-74.0496379137039,46473,Customer,2002,Male
0 days 00:08:27,2020-12-28 14:34:03.980,2020-12-28 14:42:31.066,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958611647166,-74.04311746358871,47252,Subscriber,1981,Male
0 days 00:03:56,2020-12-28 14:34:05.041,2020-12-28 14:38:01.784,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,43543,Subscriber,1960,Male
0 days 00:07:19,2020-12-28 14:35:47.029,2020-12-28 14:43:06.299,3681,Grand St,40.71517767732029,-74.03768330812454,3199,Newport Pkwy,40.7287448,-74.0321082,44400,Customer,1969,Unknown
0 days 00:11:36,2020-12-28 14:35:49.200,2020-12-28 14:47:25.298,3214,Essex Light Rail,40.7127742,-74.0364857,3199,Newport Pkwy,40.7287448,-74.0321082,31794,Subscriber,1994,Male
